platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,908963b6-82cb-488e-a388-58b8459f2a54,1024,False,1,0,1300.0,1300.0,7.66796875,7.66796875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,94f4ea78-84e2-40b8-8d73-ab68cb3c8301,1024,False,1,0,1190.0,1190.0,7.73046875,7.73046875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,0c157996-68a7-47e6-a590-8a9c4f2b50e9,1024,False,1,0,1150.0,1150.0,7.8046875,7.8046875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,dd28f639-4ab9-4229-ab0a-817c59011f2f,1024,False,1,0,1180.0,1180.0,7.72265625,7.72265625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,3c23a9fa-915d-4d28-ab9a-5e27315130f3,1024,True,1,0,1150.0,1150.0,7.62890625,7.62890625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,b5f9d339-256f-4c47-8158-d86b3e3539dd,1024,False,1,0,1190.0,1180.0,7.85546875,7.85546875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,5bb830bb-219a-4ae1-9e34-edc0e3afbe26,1024,False,1,0,1150.0,1150.0,7.75,7.75,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,a07a7b00-be13-493a-9fe9-4693a2c14a14,1024,False,1,0,1150.0,1150.0,7.81640625,7.81640625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,f3765d1e-0f00-4244-9c71-37baeebb4d75,b5fdf3f1-1372-4767-9d58-c6cab2baa072,1024,False,1,0,1190.0,1190.0,7.76953125,7.76953125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,3c287f5e-ccaa-4876-ac64-a3447fc3b03a,1024,True,1,0,1220.0,1220.0,7.68359375,7.68359375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,284055fa-39a2-47dd-a91f-9f7e654e4b33,1024,False,1,0,1180.0,1180.0,7.73828125,7.73828125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,70e7ae51-9b8a-4465-858e-ce0ceb0cf0df,1024,False,1,0,1150.0,1150.0,7.75390625,7.75390625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,fdc69e31-2af3-4117-9419-ba2d58c10f40,1024,False,1,0,1180.0,1180.0,7.87890625,7.87890625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,7ad82bbe-9216-42ee-bb6d-a15bf7996e2f,1024,False,1,0,1240.0,1230.0,7.625,7.625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,c1cad992-77f2-424f-8e89-5442880b56dc,1024,True,1,0,1160.0,1150.0,7.71484375,7.71484375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,e8e82b06-8614-4f3b-b472-f1a045a5a98d,1024,False,1,0,1210.0,1210.0,7.78125,7.78125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,bfad400c-258e-4eb9-bf49-9a1702e363a4,1024,False,1,0,1470.0,1470.0,7.78515625,7.78515625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,d6541f53-10c7-46b6-b423-1f3e1d50e613,1024,False,1,0,1270.0,1270.0,7.86328125,7.86328125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,6b3d8a03-432f-491f-900a-eae35440ba5a,1024,False,1,0,1150.0,1150.0,7.8515625,7.8515625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,ca5eaa73-3b1d-47f5-83b6-2a86fddce406,1024,True,1,0,1270.0,1260.0,7.6171875,7.6171875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,f76d84b7-0b85-45f5-8598-990212788621,1024,False,1,0,1250.0,1250.0,7.875,7.875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,2ae5820a-2258-4e76-b6b3-88fce8ae9aa6,1024,False,1,0,1290.0,1290.0,7.9765625,7.9765625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,67dc8388-9d98-4e52-b7e5-263587b13be9,1024,False,1,0,1230.0,1230.0,7.7890625,7.7890625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,dfbe1cd0-6b5e-4685-9c0f-bb37659aaa21,1024,False,1,0,1150.0,1150.0,7.83984375,7.83984375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,6440c9be-a2d9-4918-a46e-4277b0646909,1024,True,1,0,1230.0,1220.0,7.8359375,7.8359375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,b427a9a6-4904-445b-94f4-6016b4e85cac,1024,False,1,0,1230.0,1230.0,7.7265625,7.7265625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,75367dba-03ad-425a-b2aa-ad3c9f4e0d32,1024,False,1,0,1300.0,1300.0,7.80859375,7.80859375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,bddf82d3-0435-4a85-a464-fb6974ac06d4,1024,False,1,0,1220.0,1220.0,7.77734375,7.77734375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,4b156ec4-6d24-49fd-b50d-8c39ea585d83,1024,False,1,0,1230.0,1220.0,7.8359375,7.8359375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,de9c3c1b-492d-42f6-86d9-3c4435f6e575,1024,True,1,0,1180.0,1170.0,7.9375,7.9375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,566e8c17-0f1b-4c9e-a952-3b670e5e9f3a,1024,False,1,0,1150.0,1150.0,7.71875,7.71875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,76c5f713-4a49-4376-ae4e-c8fba168c409,1024,False,1,0,1170.0,1170.0,7.9375,7.9375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,6d7c3ab9-4543-4cc0-be44-c85c4da23df2,1024,False,1,0,1190.0,1190.0,7.875,7.875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,eeae816a-46e2-4581-ba25-6d1518c614ea,7ab47f9a-b2c5-4b5c-9386-b1bca2701863,1024,False,1,0,1150.0,1150.0,7.671875,7.671875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,a28ca695-d2a5-429c-9017-a94c39e5a24c,1024,True,1,0,1160.0,1160.0,7.81640625,7.81640625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,51e59e4f-b2d5-4a5b-a367-9aa91e4467c5,1024,False,1,0,1150.0,1150.0,7.80859375,7.80859375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,292165cc-c103-4e35-9716-1dd987f25d7a,1024,False,1,0,1240.0,1230.0,7.96875,7.96875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,463339b2-2137-46ac-a49c-538dc6074036,1024,False,1,0,1340.0,1330.0,7.9453125,7.9453125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,1d56e9bd-b2f6-49cf-86bb-17dbdf4c9e04,1024,False,1,0,1180.0,1180.0,7.87109375,7.87109375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,013fe8e3-4fe1-4d4e-874f-904de5c0dd6e,1024,True,1,0,1210.0,1210.0,7.71875,7.71875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,1b32ea4f-d804-48e2-88a3-2da9ae069c8c,1024,False,1,0,1190.0,1180.0,7.8046875,7.8046875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,34e8dbf6-f727-4c8f-9a33-5fea2147094b,1024,False,1,0,1190.0,1190.0,7.84375,7.84375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,78dd053e-feae-4d92-b438-6b6584e31cc7,1024,False,1,0,1180.0,1180.0,7.8671875,7.8671875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,0c162377-4387-4ce8-ac3a-cc583f3c814e,1024,False,1,0,1180.0,1170.0,7.8515625,7.8515625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,55435dcb-6745-48a7-a1c0-83675c701580,1024,True,1,0,1190.0,1190.0,7.94921875,7.94921875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,000978e5-1a55-490b-b9ef-5c347077ab36,1024,False,1,0,1210.0,1210.0,7.97265625,7.97265625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,9a07fd85-ebd8-471d-8e60-a272c16de629,1024,False,1,0,1210.0,1210.0,7.8828125,7.8828125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,28400e38-c19e-4c25-8615-1c9aa672aa67,1024,False,1,0,1190.0,1190.0,7.8046875,7.8046875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,0cd725d1-f9b8-4910-a450-bc80ff736e34,1024,False,1,0,1260.0,1260.0,7.75,7.75,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,48b1260d-ac38-4908-b27e-9d3cf6653306,1024,True,1,0,1230.0,1230.0,7.75,7.75,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,ef6829be-9306-4e0d-a4f2-0815560d3f96,1024,False,1,0,1220.0,1220.0,7.6171875,7.6171875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,37209832-53ad-4ddd-a097-23a0a703f65c,1024,False,1,0,1230.0,1230.0,7.84765625,7.84765625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,5dcc676f-3c70-4755-be18-bc1eea730f5c,1024,False,1,0,1150.0,1150.0,7.90234375,7.90234375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,88256c5f-0ee1-4466-ac7e-b36fe5907fab,1024,False,1,0,1190.0,1190.0,7.8359375,7.8359375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,8330a0cc-f212-4744-8bbd-eb2f4a1af567,1024,True,1,0,1150.0,1140.0,7.72265625,7.72265625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,34c342ca-12eb-47e6-b1bc-c773148874ad,1024,False,1,0,1230.0,1220.0,7.9140625,7.9140625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,679c489c-ecec-4a44-9e92-ff22bd715531,1024,False,1,0,1150.0,1150.0,7.80859375,7.80859375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,284fda67-e686-43ea-ae43-baa975a47374,1024,False,1,0,1190.0,1190.0,7.83203125,7.83203125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,a60e3488-841b-4cda-8fd7-b831fd717f6b,707ecf05-7f72-43f1-970f-82a4ea27b37a,1024,False,1,0,1240.0,1240.0,7.6796875,7.6796875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,3b72a2db-d6cc-471f-8b5c-6d9276d8ea8c,1024,True,1,0,1260.0,1260.0,7.9140625,7.9140625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,6a0bb410-ff34-40c0-9206-1e81185d4920,1024,False,1,0,1220.0,1220.0,7.73046875,7.73046875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,68d05c4b-6bab-4721-b735-98cc6a172f0f,1024,False,1,0,1160.0,1150.0,7.78515625,7.78515625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,faca2e87-78ce-4f7c-95b7-a5b750136d43,1024,False,1,0,1150.0,1150.0,7.890625,7.890625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,1c56d4f7-1765-4103-8e1c-4bd17e798d92,1024,False,1,0,1230.0,1230.0,7.7109375,7.7109375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,193086a0-464e-44b1-aa48-f6d22cf869e9,1024,True,1,0,1220.0,1210.0,7.828125,7.828125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,eb0af4fa-9042-4598-bd78-89725a61c475,1024,False,1,0,1180.0,1180.0,7.6796875,7.6796875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,2a0d3a72-669c-4d3e-8bb7-202f9b16dc8f,1024,False,1,0,1220.0,1210.0,7.81640625,7.81640625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,c68f6349-fb61-4c2f-9937-444699342d8c,1024,False,1,0,1150.0,1150.0,7.80859375,7.80859375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,a74d8ebe-aa99-4027-bbf4-e91afced2c21,1024,False,1,0,1160.0,1150.0,7.91015625,7.91015625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,f302fc40-af74-473f-a56b-42fcdc01e849,1024,True,1,0,1150.0,1150.0,7.94140625,7.94140625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,2bca40c8-af8a-4949-9b28-4ef1e17d059b,1024,False,1,0,1160.0,1150.0,7.78515625,7.78515625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,6606668b-0422-4f30-9172-21e0de548c00,1024,False,1,0,1150.0,1150.0,7.84375,7.84375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,8055a667-7dca-4b43-9dce-03772f14ca6a,1024,False,1,0,1190.0,1190.0,7.81640625,7.81640625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,cbfe0684-05cc-4395-a441-e3d87bf45dff,1024,False,1,0,1240.0,1240.0,7.83203125,7.83203125,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,be372a46-09fa-4c4e-81a9-ac5873a76853,1024,True,1,0,1300.0,1300.0,7.81640625,7.81640625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,ba23a37d-ca42-4eb9-940f-4e8ba4e2123f,1024,False,1,0,1160.0,1140.0,7.8984375,7.8984375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,baff76b6-b4a6-4503-a999-e1ba8403e93b,1024,False,1,0,1150.0,1150.0,7.79296875,7.79296875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,7c48e2ec-c151-4e48-bece-8b9c532b2449,1024,False,1,0,1190.0,1180.0,7.83984375,7.83984375,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,44c8501b-143a-41bc-a8b3-65dd2906d800,1024,False,1,0,1290.0,1290.0,7.78515625,7.78515625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,07e82dc2-eff3-473c-b512-c5b9680caffc,1024,True,1,0,1150.0,1150.0,7.6171875,7.6171875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,00910695-927a-4892-9dd8-52b7af965d39,1024,False,1,0,1210.0,1210.0,7.890625,7.890625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,66fc720e-9a68-4405-8b9e-22cb7a48d4c5,1024,False,1,0,1180.0,1180.0,7.88671875,7.88671875,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,45241f90-e370-485b-9cb3-f5eb92907cf4,1024,False,1,0,1200.0,1200.0,7.84765625,7.84765625,0,0,0.0
docker_ubuntu22_on_ubuntu20,cpuintensive,9a95bfc0-fa99-4bb2-8e4f-3f1974076841,e7a6e3be-6ce9-4438-b40e-813b7941f3db,1024,False,1,0,1150.0,1150.0,7.62890625,7.62890625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,138769dc-1a9b-492b-b450-26ffd77d4dd3,128,True,1,0,340.0,339.99999999999994,73.80859375,73.80859375,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,3f3edaa1-6774-4546-b269-da939895804c,128,False,1,0,340.0,330.0,74.0,74.0,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,162ecb0b-f150-4f11-9a5e-3adb22cf14e5,128,False,1,0,340.0,330.0,73.8671875,73.8671875,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,30ab838d-ef52-4c92-8c52-34a29543a9a4,128,False,1,0,340.0,340.0,73.91015625,73.91015625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,415a25b7-42e4-4671-896b-f0a9eb43f204,128,False,1,0,340.0,330.0,73.95703125,73.95703125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,a70afc42-ff3b-4097-b086-d4d117e2e407,128,True,1,0,340.0,330.0,73.828125,73.828125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,9c4aef6e-2652-4323-aa62-56090037bc3c,128,False,1,0,340.0,330.0,73.91796875,73.91796875,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,c6992788-3324-4cfd-8ba1-19a29ad747fe,128,False,1,0,350.0,340.0,73.9140625,73.9140625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,a8a54682-3d8e-4507-bfea-08ca086f0c4d,128,False,1,0,340.0,330.0,73.7578125,73.7578125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,e2679da2-6cd3-4004-a787-7eafc89e2bcb,128,False,1,0,340.0,340.0,73.80859375,73.80859375,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,dc22a90f-152f-4804-afc2-866a57a28dc4,128,True,1,0,340.0,330.0,73.80859375,73.80859375,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,9fd90d6c-91ed-4b60-aec5-b3fe5a5c0750,128,False,1,0,340.0,330.0,73.95703125,73.95703125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,5014d1d3-d6e0-461d-9665-aaac2549e5b9,128,False,1,0,340.0,330.0,73.9375,73.9375,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,232c660d-f23d-4e18-9530-ba13a827cbe1,128,False,1,0,340.0,340.0,73.76953125,73.76953125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,3acd2f24-e064-4609-af95-00191c8fb682,128,False,1,0,340.0,340.0,73.95703125,73.95703125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,f3e06a49-b44a-4b4c-958e-fd3508868de3,128,True,1,0,350.0,340.0,73.91796875,73.91796875,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,7d44c365-3b8e-4397-afc7-66261f92021d,128,False,1,0,340.0,340.0,73.90625,73.90625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,ca7c1e6c-6f2a-4d66-8285-a0c44ddeba49,128,False,1,0,340.0,330.0,73.91796875,73.91796875,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,e6a81fc1-0486-4089-8483-18e606b2f826,128,False,1,0,340.0,340.0,73.92578125,73.92578125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,9dcdf1da-83d5-452e-8d1e-cbbdf9b9a1f2,128,False,1,0,340.0,330.0,73.8515625,73.8515625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,60b408b9-f743-4447-afdc-cab03eac6bb2,128,True,1,0,340.0,330.0,73.9453125,73.9453125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,ecf87af5-fa17-425b-84f8-ecbc8780f6a5,128,False,1,0,340.0,330.0,73.91015625,73.91015625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,ba65be12-a3c4-44c8-82c5-8e958610940e,128,False,1,0,340.0,339.99999999999994,74.01953125,74.01953125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,245dc396-aff4-454d-8c58-df23c3121346,128,False,1,0,340.0,330.0,73.84765625,73.84765625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,03732b64-78e4-4c1b-80d6-de4e86112a05,5224794d-62eb-4164-b214-4c8fbceb5067,128,False,1,0,340.0,340.0,73.765625,73.765625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,4877c796-95ff-45ac-a404-e7f462f25b63,128,True,1,0,340.0,330.0,73.78125,73.78125,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,778856bf-e69e-40ff-b4a5-fe7e7638e58f,128,False,1,0,340.0,330.0,73.94140625,73.94140625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,3bfb99ff-fbff-4a4c-956a-f54266ef4f7a,128,False,1,0,340.0,330.0,73.9375,73.9375,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,f0cd5ebc-8f8a-4082-acee-b542b62d91b0,128,False,1,0,340.0,330.0,73.84375,73.84375,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,a8df9218-7c37-411a-9484-98b2689ff63a,128,False,1,0,340.0,330.0,73.90234375,73.90234375,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,e6ee692a-ea43-4d1a-bfed-7ab577235b6f,128,True,1,0,340.0,340.0,74.015625,74.015625,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,e2a56d9d-09d7-4d56-8ef3-2bc86e7a4b76,128,False,1,0,340.0,340.0,73.94921875,73.94921875,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,99584cc9-7f71-4969-b70c-d9f85307a1d9,128,False,1,0,340.0,330.0,73.9921875,73.9921875,0,0,0.0
docker_ubuntu22_on_ubuntu20,memory_touch,4e789065-651e-42f1-8f67-15437486a047,f09342e9-e539-4efa-bd1c-4542338cfe1d,128,False,1,0,340.0,340.0,73.90234375,73.90234375,0,0,0.0
