platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules,display_name,suite,workload_type,partition,resource_profile,resource_profile_index,resource_profile_label,plot_workload_name,omp_threads,benchmark_name,input_profile,package_name,build_config,target_seconds,target_iterations,work_mode,elapsed_seconds,iterations_completed,command_runs,cpu_limit,idle_gap_ms,run_index,launch_overhead_ms,cpu_user_time_ms,cpu_system_time_ms,cpu_util_pct,cpu_nr_periods,cpu_nr_throttled,cpu_throttled_ms,cpu_throttled_pct,memory_current_mb,memory_peak_mb,memory_avg_mb,memory_util_pct,memory_peak_util_pct,memory_avg_util_pct,memory_max_events,memory_high_events,memory_oom_events,memory_oom_kill_events,cpu_pressure_some_avg10,cpu_pressure_full_avg10,memory_pressure_some_avg10,memory_pressure_full_avg10,queue_length,queue_signal_available,monitor_sample_count,instrumentation_mode,rapl_wrapped,window_index,window_start_ms,window_end_ms,sample_kind,service_time_ms,throughput_ops_per_s
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.49498304724693,247.613,311.58203125,355.6015625,0,268443648,11.657152281679435,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,70.0,180.0,98.84948472333143,2,0,0.0,0.0,311.58203125,355.6015625,289.59375,30.427932739257812,34.726715087890625,28.2806396484375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,21,4937.5224290415645,5188.017412088811,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.6020925939083,251.714,256.796875,355.6015625,0,201330688,11.517637369579628,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,60.0,190.0,100.44369438203115,3,1,0.072,0.028730805578975515,256.796875,355.6015625,284.189453125,25.07781982421875,34.726715087890625,27.75287628173828,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,22,5188.017412088811,5438.61950468272,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.51281973719597,251.546,285.48828125,355.6015625,0,201334784,9.813449143036152,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,50.0,200.0,100.41242610413627,2,2,0.116,0.046305015496488945,285.48828125,355.6015625,271.142578125,27.879714965820312,34.726715087890625,26.47876739501953,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,23,5438.61950468272,5689.132324419916,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.42475201189518,247.547,324.1328125,355.6015625,0,268443648,11.934097318262273,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,70.0,180.0,98.85085160760848,3,2,0.099,0.039532833397913275,324.1328125,355.6015625,304.810546875,31.653594970703125,34.726715087890625,29.76665496826172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,24,5689.132324419916,5939.557076431811,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.4155309870839,251.789,266.48046875,355.6015625,0,201330688,9.81903203137924,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,60.0,190.0,100.5484759701214,2,0,0.0,0.0,266.48046875,355.6015625,295.306640625,26.023483276367188,34.726715087890625,28.838539123535156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,25,5939.557076431811,6189.972607418895,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.6333077326417,247.587,238.65234375,355.6015625,0,268443648,8.573332227503442,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,50.0,200.0,98.78455590751278,3,3,0.131,0.052267594113924294,238.65234375,355.6015625,252.56640625,23.305892944335938,34.726715087890625,24.664688110351562,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,26,6189.972607418895,6440.6059151515365,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.48041064292192,251.547,336.65625,355.6015625,0,201334784,13.873572021503346,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,70.0,180.0,100.42581747384571,2,2,0.167,0.06667188047614257,336.65625,355.6015625,287.654296875,32.8765869140625,34.726715087890625,28.09123992919922,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,27,6440.6059151515365,6691.086325794458,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.38788095116615,251.724,266.50390625,355.6015625,0,201330688,10.140948771523737,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,60.0,190.0,100.53361969587276,3,1,0.053,0.02116715864947822,266.50390625,355.6015625,301.580078125,26.025772094726562,34.726715087890625,29.45117950439453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,28,6691.086325794458,6941.4742067456245,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.40253531187773,247.885,282.5078125,355.6015625,0,268443648,11.698626889716138,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,40.0,210.0,98.99460470368555,2,0,0.0,0.0,282.5078125,355.6015625,274.505859375,27.588653564453125,34.726715087890625,26.807212829589844,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,29,6941.4742067456245,7191.876742057502,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.53008366376162,251.695,333.73828125,355.6015625,0,201334784,12.998746284718715,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,80.0,170.0,100.46498061997289,3,0,0.0,0.0,333.73828125,355.6015625,308.123046875,32.59162902832031,34.726715087890625,30.09014129638672,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,30,7191.876742057502,7442.406825721264,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.61856117099524,250.175,257.19140625,355.6015625,0,201330688,13.218388812679637,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,50.0,200.0,99.82301343965797,2,2,1.434,0.5721842760966105,257.19140625,355.6015625,295.46484375,25.116348266601562,34.726715087890625,28.853988647460938,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,31,7442.406825721264,7693.025386892259,telemetry_window,151.77116972027403,6.588866659215166
