platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules,display_name,suite,workload_type,partition,resource_profile,resource_profile_index,resource_profile_label,plot_workload_name,omp_threads,benchmark_name,input_profile,package_name,build_config,target_seconds,target_iterations,work_mode,elapsed_seconds,iterations_completed,command_runs,cpu_limit,idle_gap_ms,run_index,launch_overhead_ms,cpu_user_time_ms,cpu_system_time_ms,cpu_util_pct,cpu_nr_periods,cpu_nr_throttled,cpu_throttled_ms,cpu_throttled_pct,memory_current_mb,memory_peak_mb,memory_avg_mb,memory_util_pct,memory_peak_util_pct,memory_avg_util_pct,memory_max_events,memory_high_events,memory_oom_events,memory_oom_kill_events,cpu_pressure_some_avg10,cpu_pressure_full_avg10,memory_pressure_some_avg10,memory_pressure_full_avg10,queue_length,queue_signal_available,monitor_sample_count,instrumentation_mode,rapl_wrapped,window_index,window_start_ms,window_end_ms,sample_kind,service_time_ms,throughput_ops_per_s
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.8194651454687,257.046,91.01171875,92.3828125,0,0,2.796112863211885,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,270.0,60.0,102.48247672919646,2,2,138.049,55.03918921122617,91.01171875,92.3828125,64.90234375,8.887863159179688,9.021759033203125,6.3381195068359375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,93,23030.90890776366,23281.72837290913,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.6424430757761,235.557,16.453125,92.3828125,0,311296,6.420236722275337,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,140.0,70.0,93.98128948527071,3,3,205.514,81.9948917980613,16.453125,92.3828125,53.732421875,1.60675048828125,9.021759033203125,5.247306823730469,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,94,23281.72837290913,23532.370815984905,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,252.08193343132734,265.725,90.1875,92.3828125,0,0,4.800960361628786,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,210.0,50.0,105.41215563644879,2,2,358.236,142.11093794930423,90.1875,92.3828125,53.3203125,8.807373046875,9.021759033203125,5.207061767578125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,95,23532.370815984905,23784.452749416232,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.37274339795113,301.422,88.91015625,92.3828125,0,155648,3.6592588336045595,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,190.0,160.0,119.91037529586703,3,3,237.069,94.30974766611561,88.91015625,92.3828125,89.548828125,8.682632446289062,9.021759033203125,8.745002746582031,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,96,23784.452749416232,24035.825492814183,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.51483698189259,197.315,54.66015625,92.3828125,0,155648,2.205719230744251,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,130.0,50.0,78.76379793595302,2,2,398.021,158.8812083129309,54.66015625,92.3828125,71.78515625,5.3379058837890625,9.021759033203125,7.0102691650390625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,97,24035.825492814183,24286.340329796076,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.51826052367687,245.163,30.9921875,92.3828125,0,155648,3.6733379140501374,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,140.0,80.0,97.86232727607067,3,3,333.721,133.21224540773926,30.9921875,92.3828125,42.826171875,3.026580810546875,9.021759033203125,4.182243347167969,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,98,24286.340329796076,24536.858590319753,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.75874105095863,253.48,38.1171875,92.3828125,0,155648,3.6413514087779757,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,160.0,80.0,101.0852100060944,2,2,375.513,149.7507119497338,38.1171875,92.3828125,34.5546875,3.722381591796875,9.021759033203125,3.374481201171875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,99,24536.858590319753,24787.61733137071,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.43440610170364,256.422,19.3515625,92.3828125,0,155648,5.416362673999717,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,200.0,40.0,102.39088310248583,3,3,339.23,135.456627258411,19.3515625,92.3828125,28.734375,1.889801025390625,9.021759033203125,2.80609130859375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,100,24787.61733137071,25038.051737472415,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.78853499144316,245.474,90.80859375,92.3828125,0,0,3.353223978474992,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,210.0,30.0,97.88087003593505,2,2,281.555,112.26789135699788,90.80859375,92.3828125,55.080078125,8.868026733398438,9.021759033203125,5.378913879394531,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,101,25038.051737472415,25288.840272463858,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.79711247235537,293.053,83.16796875,92.3828125,0,155648,5.48861053356419,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,260.0,90.0,116.84863398588865,3,3,310.9,123.96474462371236,83.16796875,92.3828125,86.98828125,8.121871948242188,9.021759033203125,8.494949340820312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,102,25288.840272463858,25539.637384936213,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.36851891875267,204.799,85.46875,92.3828125,0,155648,5.429886320759996,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,140.0,50.0,81.47360730807948,2,2,110.586,43.99357583665582,85.46875,92.3828125,84.318359375,8.3465576171875,9.021759033203125,8.234214782714844,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,103,25539.637384936213,25791.005903854966,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.66130980849266,261.618,45.0078125,92.3828125,0,155648,2.2001618587345093,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,180.0,60.0,104.37111343584631,3,3,522.923,208.6173571818952,45.0078125,92.3828125,65.23828125,4.395294189453125,9.021759033203125,6.3709259033203125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,104,25791.005903854966,26041.66721366346,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.56774930655956,241.629,90.6875,92.3828125,0,0,2.341816671145205,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,220.0,20.0,96.04927526125448,2,2,209.576,83.30797591411904,90.6875,92.3828125,67.84765625,8.856201171875,9.021759033203125,6.6257476806640625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,105,26041.66721366346,26293.23496297002,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.2335292994976,298.545,87.09375,92.3828125,0,155648,2.8050675873440936,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,220.0,70.0,118.83167061037543,3,3,358.273,142.60556741727723,87.09375,92.3828125,88.890625,8.5052490234375,9.021759033203125,8.68072509765625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,106,26293.23496297002,26544.468492269516,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.79392471909523,194.886,12.19921875,92.3828125,0,155648,1.4798453064148847,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,130.0,60.0,77.39900802508143,3,3,582.737,231.43409859872887,12.19921875,92.3828125,49.646484375,1.1913299560546875,9.021759033203125,4.848289489746094,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,107,26544.468492269516,26796.26241698861,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.44487230479717,264.234,11.39453125,92.3828125,0,155648,4.889880337222485,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,150.0,70.0,105.50585347118671,2,2,88.002,35.138271824108074,11.39453125,92.3828125,11.796875,1.1127471923828125,9.021759033203125,1.15203857421875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,108,26796.26241698861,27046.70728929341,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.50335021317005,244.142,89.921875,92.3828125,0,0,3.951583885693164,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,190.0,40.0,97.07306077357192,3,3,656.899,261.18896604885117,89.921875,92.3828125,50.658203125,8.78143310546875,9.021759033203125,4.947090148925781,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,109,27046.70728929341,27298.21063950658,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.44487416744232,301.741,89.84375,92.3828125,0,155648,3.9701721973507245,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,230.0,60.0,120.48200267746832,2,2,83.174,33.21050202225004,89.84375,92.3828125,89.8828125,8.7738037109375,9.021759033203125,8.777618408203125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,110,27298.21063950658,27548.65551367402,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.43958907574415,199.293,88.2734375,92.3828125,0,155648,5.865224923764499,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,130.0,60.0,79.26078814102921,3,3,401.444,159.65823101908913,88.2734375,92.3828125,89.05859375,8.620452880859375,9.021759033203125,8.697128295898438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,111,27548.65551367402,27800.095102749765,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.450624153018,272.018,68.140625,92.3828125,0,155648,2.622286400967261,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,160.0,80.0,108.61142826851369,2,2,313.274,125.08413626815272,68.140625,92.3828125,78.20703125,6.65435791015625,9.021759033203125,7.6374053955078125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,112,27800.095102749765,28050.545726902783,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,252.00496055185795,236.419,91.65234375,92.3828125,0,0,2.0524559554826958,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,210.0,20.0,93.81521676488957,3,3,714.501,283.5265617134425,91.65234375,92.3828125,79.896484375,8.950424194335938,9.021759033203125,7.802391052246094,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,113,28050.545726902783,28302.55068745464,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,252.1365974098444,289.571,86.953125,92.3828125,0,155648,2.895099442027307,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,180.0,100.0,114.8468738670676,2,2,115.453,45.78986199783319,86.953125,92.3828125,89.302734375,8.49151611328125,9.021759033203125,8.720970153808594,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,114,28302.55068745464,28554.687284864485,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.50931254029274,202.51,18.28515625,92.3828125,0,155648,1.687140442144719,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,150.0,40.0,80.51789333548321,3,3,608.688,242.0141003337544,18.28515625,92.3828125,52.619140625,1.7856597900390625,9.021759033203125,5.138587951660156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,115,28554.687284864485,28806.196597404778,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.72162505239248,288.235,32.359375,92.3828125,0,155648,4.692341207006931,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,210.0,50.0,114.96216169617139,2,2,356.61,142.23344313657842,32.359375,92.3828125,25.322265625,3.16009521484375,9.021759033203125,2.4728775024414062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,116,28806.196597404778,29056.91822245717,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.64777133613825,247.004,90.94921875,92.3828125,0,0,4.226928247482933,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,170.0,40.0,98.15465429656624,3,3,568.978,226.10094934637357,90.94921875,92.3828125,61.654296875,8.881759643554688,9.021759033203125,6.020927429199219,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,117,29056.91822245717,29308.56599379331,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.52940845489502,254.926,8.578125,92.3828125,0,311296,7.238859978298323,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,170.0,50.0,101.75492033938065,2,2,191.088,76.27368027510559,8.578125,92.3828125,49.763671875,0.83770751953125,9.021759033203125,4.859733581542969,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,118,29308.56599379331,29559.095402248204,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.6005121394992,245.327,91.1171875,92.3828125,0,0,6.8434731435976035,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,180.0,50.0,97.89564989533476,3,3,424.359,169.33684467642928,91.1171875,92.3828125,49.84765625,8.898162841796875,9.021759033203125,4.8679351806640625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,119,29559.095402248204,29809.695914387703,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.54630730301142,249.779,81.58984375,92.3828125,0,155648,2.465626785302155,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,140.0,80.0,99.69374631329792,2,2,69.393,27.69667641362437,81.58984375,92.3828125,86.353515625,7.9677581787109375,9.021759033203125,8.432960510253906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,120,29809.695914387703,30060.242221690714,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.42056215554476,210.834,9.05859375,92.3828125,0,155648,1.6891780440430657,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,170.0,40.0,83.8571030914984,3,3,565.075,224.75289815413296,9.05859375,92.3828125,45.32421875,0.8846282958984375,9.021759033203125,4.4261932373046875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,121,30060.242221690714,30311.66278384626,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.68680492788553,289.082,59.53125,92.3828125,0,28672,3.1459905575990796,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,230.0,90.0,114.85782899219889,2,2,322.972,128.3229766822855,59.53125,92.3828125,34.294921875,5.8135986328125,9.021759033203125,3.3491134643554688,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,122,30311.66278384626,30563.349588774145,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.98635535687208,0.0,0.0,92.3828125,0,0,1.8019968438883773,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,92.3828125,29.765625,0.0,9.021759033203125,2.90679931640625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,123,30563.349588774145,30814.335944131017,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.34800823777914,0.0,0.0,0.0,0,0,1.737652532501603,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,124,30814.335944131017,31064.683952368796,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,2f1eaea1-4724-4b7f-8c61-2f302fbe99a1,5fccfbc5-902b-4c95-ad5f-6adbd9163081,512,False,1,0.0,243.75899229198694,0.0,2.44140625,6.3515625,0,0,0.0,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.276260375976562,67,67,0.75,1000.2257823944092,1,,0.0,0.0,0.0,0,0,0.0,0.0,2.44140625,6.3515625,2.37890625,0.476837158203125,1.24053955078125,0.464630126953125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,1,0.0,243.75899229198694,telemetry_window,451.88448322353076,2.2129549411975193
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,2f1eaea1-4724-4b7f-8c61-2f302fbe99a1,5fccfbc5-902b-4c95-ad5f-6adbd9163081,512,False,1,0.0,251.44547503441572,208.57,34.42578125,34.84765625,0,0,3.9498989950269077,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.276260375976562,67,67,0.75,0.0,1,,140.0,20.0,110.59786750796381,2,1,306.681,162.62293045600924,34.42578125,34.84765625,18.43359375,6.723785400390625,6.806182861328125,3.600311279296875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,2,243.75899229198694,495.20446732640266,telemetry_window,451.88448322353076,2.2129549411975193
